pixel,flux_adu
1.162000000000000000e+03,7.330000000000009095e+02
1.163000000000000000e+03,5.550000000000011369e+02
1.164000000000000000e+03,4.990000000000000000e+02
1.165000000000000000e+03,3.384999999999997726e+02
1.166000000000000000e+03,1.535000000000013642e+02
1.167000000000000000e+03,2.800000000000000000e+01
1.168000000000000000e+03,2.749999999999909051e+01
1.169000000000000000e+03,9.950000000000136424e+01
1.170000000000000000e+03,1.155000000000009095e+02
1.171000000000000000e+03,9.749999999999840838e+01
1.172000000000000000e+03,-2.799999999999863576e+01
1.173000000000000000e+03,6.550000000000090949e+01
1.174000000000000000e+03,1.520000000000011369e+02
1.175000000000000000e+03,1.869999999999995453e+02
1.176000000000000000e+03,2.194999999999986358e+02
1.177000000000000000e+03,1.674999999999986358e+02
1.178000000000000000e+03,2.334999999999984084e+02
1.179000000000000000e+03,-4.774999999999995453e+02
1.180000000000000000e+03,-1.128500000000000909e+03
1.181000000000000000e+03,-4.585000000000015916e+02
1.182000000000000000e+03,2.400000000000136424e+01
1.183000000000000000e+03,9.900000000000000000e+01
1.184000000000000000e+03,2.580000000000004547e+02
1.185000000000000000e+03,2.900000000000006821e+02
1.186000000000000000e+03,4.949999999999995453e+02
1.187000000000000000e+03,7.849999999999993179e+02
1.188000000000000000e+03,1.125500000000001364e+03
1.189000000000000000e+03,1.879000000000000682e+03
1.190000000000000000e+03,2.927000000000000000e+03
1.191000000000000000e+03,4.624000000000001819e+03
1.192000000000000000e+03,7.062499999999996362e+03
1.193000000000000000e+03,1.429350000000000546e+04
1.194000000000000000e+03,2.489900000000000364e+04
1.195000000000000000e+03,4.081999999999999272e+04
1.196000000000000000e+03,5.722750000000000000e+04
1.197000000000000000e+03,5.934799999999998545e+04
1.198000000000000000e+03,6.210950000000000000e+04
1.199000000000000000e+03,5.819249999999998545e+04
1.200000000000000000e+03,5.689149999999997817e+04
1.201000000000000000e+03,5.032699999999999272e+04
1.202000000000000000e+03,4.429450000000000728e+04
1.203000000000000000e+03,2.736350000000000364e+04
1.204000000000000000e+03,1.077950000000000000e+04
1.205000000000000000e+03,4.302000000000000000e+03
1.206000000000000000e+03,5.439999999999993179e+02
1.207000000000000000e+03,1.454999999999993179e+02
1.208000000000000000e+03,1.304999999999990905e+02
1.209000000000000000e+03,4.549999999999931788e+01
1.210000000000000000e+03,1.304999999999993179e+02
1.211000000000000000e+03,2.409999999999984084e+02
1.212000000000000000e+03,2.044999999999993179e+02
1.213000000000000000e+03,2.290000000000009095e+02
1.214000000000000000e+03,1.759999999999990905e+02
1.215000000000000000e+03,9.799999999999886313e+01
1.216000000000000000e+03,1.940000000000013642e+02
1.217000000000000000e+03,3.605000000000000000e+02
1.218000000000000000e+03,4.535000000000002274e+02
1.219000000000000000e+03,3.560000000000002274e+02
1.220000000000000000e+03,4.200000000000004547e+02
1.221000000000000000e+03,3.165000000000015916e+02
1.222000000000000000e+03,2.590000000000004547e+02
1.223000000000000000e+03,4.415000000000013642e+02
1.224000000000000000e+03,6.584999999999984084e+02
1.225000000000000000e+03,4.585000000000009095e+02
1.226000000000000000e+03,3.159999999999993179e+02
1.227000000000000000e+03,2.385000000000013642e+02
1.228000000000000000e+03,7.999999999999909051e+01
1.229000000000000000e+03,-3.450000000000113687e+01
1.230000000000000000e+03,-1.250000000000022737e+01
1.231000000000000000e+03,9.399999999999863576e+01
1.232000000000000000e+03,9.600000000000022737e+01
1.233000000000000000e+03,1.054999999999988631e+02
1.234000000000000000e+03,6.999999999999931788e+01
1.235000000000000000e+03,1.134999999999984084e+02
1.236000000000000000e+03,7.250000000000159162e+01
1.237000000000000000e+03,3.899999999999909051e+01
1.238000000000000000e+03,1.264999999999993179e+02
1.239000000000000000e+03,1.565000000000002274e+02
1.240000000000000000e+03,2.029999999999984084e+02
1.241000000000000000e+03,3.550000000000011369e+02
1.242000000000000000e+03,4.729999999999988631e+02
1.243000000000000000e+03,5.439999999999990905e+02
1.244000000000000000e+03,6.910000000000000000e+02
1.245000000000000000e+03,7.649999999999997726e+02
1.246000000000000000e+03,7.494999999999997726e+02
1.247000000000000000e+03,7.064999999999986358e+02
1.248000000000000000e+03,7.709999999999995453e+02
1.249000000000000000e+03,7.204999999999984084e+02
1.250000000000000000e+03,7.394999999999988631e+02
1.251000000000000000e+03,8.125000000000002274e+02
1.252000000000000000e+03,1.003499999999998408e+03
1.253000000000000000e+03,2.150500000000000000e+03
1.254000000000000000e+03,3.517499999999999545e+03
1.255000000000000000e+03,5.325500000000002728e+03
1.256000000000000000e+03,7.905500000000000000e+03
1.257000000000000000e+03,1.424899999999999636e+04
1.258000000000000000e+03,2.480700000000000000e+04
1.259000000000000000e+03,5.460449999999998545e+04
1.260000000000000000e+03,9.031000000000001455e+04
1.261000000000000000e+03,1.088944999999999709e+05
1.262000000000000000e+03,1.269889999999999563e+05
1.263000000000000000e+03,1.239910000000000437e+05
1.264000000000000000e+03,1.247860000000000437e+05
1.265000000000000000e+03,1.172175000000000437e+05
1.266000000000000000e+03,1.127950000000000146e+05
1.267000000000000000e+03,8.771100000000002910e+04
1.268000000000000000e+03,6.135399999999999272e+04
1.269000000000000000e+03,3.007850000000000000e+04
1.270000000000000000e+03,6.059499999999996362e+03
1.271000000000000000e+03,1.921000000000000455e+03
1.272000000000000000e+03,4.595000000000015916e+02
1.273000000000000000e+03,3.460000000000011369e+02
1.274000000000000000e+03,3.584999999999988631e+02
1.275000000000000000e+03,3.509999999999993179e+02
1.276000000000000000e+03,1.869999999999997726e+02
1.277000000000000000e+03,5.949999999999863576e+01
1.278000000000000000e+03,1.845000000000011369e+02
1.279000000000000000e+03,2.639999999999986358e+02
1.280000000000000000e+03,2.830000000000002274e+02
1.281000000000000000e+03,2.359999999999990905e+02
1.282000000000000000e+03,2.484999999999990905e+02
1.283000000000000000e+03,3.270000000000011369e+02
1.284000000000000000e+03,4.049999999999993179e+02
1.285000000000000000e+03,-4.680000000000009095e+02
1.286000000000000000e+03,-1.491000000000001137e+03
1.287000000000000000e+03,-7.800000000000013642e+02
1.288000000000000000e+03,1.504999999999986358e+02
1.289000000000000000e+03,3.224999999999984084e+02
1.290000000000000000e+03,3.260000000000002274e+02
1.291000000000000000e+03,2.185000000000006821e+02
1.292000000000000000e+03,3.399999999999993179e+02
1.293000000000000000e+03,4.970000000000006253e+02
1.294000000000000000e+03,5.785000000000013642e+02
1.295000000000000000e+03,4.799999999999986358e+02
1.296000000000000000e+03,4.129999999999984084e+02
1.297000000000000000e+03,2.499999999999995453e+02
1.298000000000000000e+03,9.249999999999909051e+01
1.299000000000000000e+03,1.469999999999995453e+02
1.300000000000000000e+03,2.304999999999997726e+02
1.301000000000000000e+03,1.485000000000013642e+02
1.302000000000000000e+03,1.105000000000002274e+02
1.303000000000000000e+03,1.905000000000006821e+02
1.304000000000000000e+03,1.340000000000011369e+02
1.305000000000000000e+03,4.600000000000022737e+01
1.306000000000000000e+03,6.050000000000067502e+01
1.307000000000000000e+03,1.020000000000000000e+02
1.308000000000000000e+03,1.350000000000002274e+02
1.309000000000000000e+03,2.105000000000015916e+02
1.310000000000000000e+03,2.684999999999997726e+02
1.311000000000000000e+03,3.229999999999997726e+02
1.312000000000000000e+03,5.239999999999997726e+02
1.313000000000000000e+03,4.534999999999993179e+02
1.314000000000000000e+03,4.769999999999986358e+02
1.315000000000000000e+03,5.479999999999997726e+02
1.316000000000000000e+03,5.314999999999984084e+02
1.317000000000000000e+03,4.685000000000011369e+02
1.318000000000000000e+03,5.125000000000013642e+02
1.319000000000000000e+03,3.979999999999993179e+02
1.320000000000000000e+03,3.934999999999993179e+02
1.321000000000000000e+03,4.540000000000002274e+02
1.322000000000000000e+03,5.365000000000013642e+02
1.323000000000000000e+03,1.055999999999999091e+03
1.324000000000000000e+03,1.765499999999998863e+03
1.325000000000000000e+03,3.395500000000000000e+03
1.326000000000000000e+03,6.165500000000001819e+03
1.327000000000000000e+03,1.429550000000000364e+04
1.328000000000000000e+03,2.664949999999999272e+04
1.329000000000000000e+03,5.601700000000001455e+04
1.330000000000000000e+03,9.144350000000002910e+04
1.331000000000000000e+03,1.157479999999999563e+05
1.332000000000000000e+03,1.396715000000000291e+05
1.333000000000000000e+03,1.448595000000000000e+05
1.334000000000000000e+03,1.557239999999999709e+05
1.335000000000000000e+03,1.691340000000000291e+05
1.336000000000000000e+03,1.917975000000000291e+05
1.337000000000000000e+03,1.879185000000000000e+05
1.338000000000000000e+03,1.822745000000000000e+05
1.339000000000000000e+03,1.520310000000000000e+05
1.340000000000000000e+03,1.291664999999999709e+05
1.341000000000000000e+03,1.156020000000000146e+05
1.342000000000000000e+03,1.083014999999999563e+05
1.343000000000000000e+03,8.803349999999998545e+04
1.344000000000000000e+03,6.733699999999998545e+04
1.345000000000000000e+03,3.776450000000000728e+04
1.346000000000000000e+03,1.299549999999999454e+04
1.347000000000000000e+03,4.855500000000000000e+03
1.348000000000000000e+03,8.474999999999997726e+02
1.349000000000000000e+03,3.620000000000009095e+02
1.350000000000000000e+03,1.680000000000002274e+02
1.351000000000000000e+03,1.679999999999990905e+02
1.352000000000000000e+03,7.449999999999886313e+01
1.353000000000000000e+03,1.114999999999988631e+02
1.354000000000000000e+03,2.919999999999986358e+02
1.355000000000000000e+03,3.600000000000013642e+02
1.356000000000000000e+03,4.514999999999984084e+02
1.357000000000000000e+03,4.884999999999988631e+02
1.358000000000000000e+03,3.215000000000015916e+02
1.359000000000000000e+03,2.694999999999990905e+02
1.360000000000000000e+03,2.704999999999988631e+02
1.361000000000000000e+03,3.334999999999993179e+02
1.362000000000000000e+03,3.404999999999997726e+02
1.363000000000000000e+03,2.319999999999990905e+02
1.364000000000000000e+03,9.599999999999863576e+01
1.365000000000000000e+03,1.524999999999984084e+02
1.366000000000000000e+03,1.840000000000015916e+02
1.367000000000000000e+03,2.144999999999986358e+02
1.368000000000000000e+03,4.004999999999986358e+02
1.369000000000000000e+03,2.124999999999984084e+02
1.370000000000000000e+03,1.605000000000000000e+02
1.371000000000000000e+03,8.849999999999977263e+01
1.372000000000000000e+03,1.260000000000002132e+02
1.373000000000000000e+03,2.474999999999995168e+02
1.374000000000000000e+03,2.060000000000006821e+02
1.375000000000000000e+03,1.480000000000015916e+02
1.376000000000000000e+03,1.114999999999995453e+02
1.377000000000000000e+03,2.024999999999997726e+02
1.378000000000000000e+03,2.490000000000009379e+02
1.379000000000000000e+03,2.740000000000006821e+02
1.380000000000000000e+03,4.850000000000068212e+01
1.381000000000000000e+03,1.224999999999999858e+02
1.382000000000000000e+03,1.954999999999995453e+02
1.383000000000000000e+03,2.409999999999988631e+02
1.384000000000000000e+03,1.320000000000002274e+02
1.385000000000000000e+03,1.504999999999984084e+02
1.386000000000000000e+03,1.505000000000002274e+02
1.387000000000000000e+03,2.385000000000009095e+02
1.388000000000000000e+03,2.734999999999993179e+02
1.389000000000000000e+03,3.565000000000011369e+02
1.390000000000000000e+03,2.045000000000000000e+02
1.391000000000000000e+03,2.174999999999993179e+02
1.392000000000000000e+03,3.620000000000006821e+02
1.393000000000000000e+03,5.214999999999997726e+02
1.394000000000000000e+03,5.990000000000011369e+02
1.395000000000000000e+03,8.179999999999993179e+02
1.396000000000000000e+03,1.512500000000000909e+03
1.397000000000000000e+03,1.635500000000000682e+03
1.398000000000000000e+03,2.184500000000001364e+03
1.399000000000000000e+03,3.295999999999998181e+03
1.400000000000000000e+03,5.587000000000000909e+03
1.401000000000000000e+03,1.170499999999999818e+04
1.402000000000000000e+03,2.297400000000000728e+04
1.403000000000000000e+03,5.983200000000000728e+04
1.404000000000000000e+03,1.194604999999999854e+05
1.405000000000000000e+03,2.424025000000000291e+05
1.406000000000000000e+03,3.993610000000000582e+05
1.407000000000000000e+03,4.817300000000000000e+05
1.408000000000000000e+03,5.588905000000001164e+05
1.409000000000000000e+03,5.808750000000001164e+05
1.410000000000000000e+03,5.912730000000000000e+05
1.411000000000000000e+03,5.804249999999997672e+05
1.412000000000000000e+03,5.682150000000000000e+05
1.413000000000000000e+03,5.085929999999998254e+05
1.414000000000000000e+03,4.390395000000001746e+05
1.415000000000000000e+03,2.797189999999999418e+05
1.416000000000000000e+03,1.437954999999999709e+05
1.417000000000000000e+03,6.278949999999999272e+04
1.418000000000000000e+03,1.253650000000000000e+04
1.419000000000000000e+03,3.937000000000001364e+03
1.420000000000000000e+03,1.067499999999998863e+03
1.421000000000000000e+03,7.684999999999988631e+02
1.422000000000000000e+03,6.249999999999997726e+02
1.423000000000000000e+03,4.685000000000015916e+02
1.424000000000000000e+03,4.165000000000013642e+02
1.425000000000000000e+03,4.060000000000013642e+02
1.426000000000000000e+03,4.115000000000002274e+02
1.427000000000000000e+03,3.385000000000011369e+02
1.428000000000000000e+03,3.344999999999995453e+02
1.429000000000000000e+03,2.999999999999995453e+02
1.430000000000000000e+03,2.049999999999997726e+02
1.431000000000000000e+03,2.015000000000004547e+02
1.432000000000000000e+03,2.540000000000015916e+02
1.433000000000000000e+03,2.900000000000000000e+02
1.434000000000000000e+03,2.555000000000009379e+02
1.435000000000000000e+03,2.810000000000002274e+02
1.436000000000000000e+03,2.275000000000015916e+02
1.437000000000000000e+03,2.045000000000002274e+02
1.438000000000000000e+03,1.835000000000009095e+02
1.439000000000000000e+03,3.255000000000015916e+02
1.440000000000000000e+03,4.264999999999993179e+02
1.441000000000000000e+03,3.839999999999990905e+02
1.442000000000000000e+03,4.605000000000002274e+02
1.443000000000000000e+03,4.180000000000011369e+02
1.444000000000000000e+03,3.469999999999984084e+02
1.445000000000000000e+03,2.194999999999997726e+02
1.446000000000000000e+03,1.885000000000015916e+02
1.447000000000000000e+03,2.065000000000000000e+02
1.448000000000000000e+03,2.250000000000013642e+02
1.449000000000000000e+03,3.365000000000011369e+02
1.450000000000000000e+03,3.794999999999993179e+02
1.451000000000000000e+03,8.225000000000013642e+02
1.452000000000000000e+03,1.617999999999998408e+03
1.453000000000000000e+03,3.892000000000003183e+03
1.454000000000000000e+03,8.538000000000000000e+03
1.455000000000000000e+03,2.469550000000000728e+04
1.456000000000000000e+03,5.027750000000000728e+04
1.457000000000000000e+03,1.012315000000000437e+05
1.458000000000000000e+03,1.657065000000000582e+05
1.459000000000000000e+03,2.269175000000000582e+05
1.460000000000000000e+03,2.904460000000001164e+05
1.461000000000000000e+03,3.160580000000000000e+05
1.462000000000000000e+03,3.411635000000000000e+05
1.463000000000000000e+03,3.263809999999999418e+05
1.464000000000000000e+03,3.174985000000000000e+05
1.465000000000000000e+03,2.696605000000000582e+05
1.466000000000000000e+03,2.217935000000000582e+05
1.467000000000000000e+03,1.477885000000000291e+05
1.468000000000000000e+03,8.243550000000002910e+04
1.469000000000000000e+03,3.871249999999999272e+04
1.470000000000000000e+03,9.323000000000000000e+03
1.471000000000000000e+03,2.884500000000000909e+03
1.472000000000000000e+03,6.904999999999984084e+02
1.473000000000000000e+03,3.074999999999986358e+02
1.474000000000000000e+03,2.664999999999997726e+02
1.475000000000000000e+03,1.559999999999986358e+02
1.476000000000000000e+03,6.350000000000000000e+01
1.477000000000000000e+03,1.525000000000002274e+02
1.478000000000000000e+03,1.820000000000006821e+02
1.479000000000000000e+03,1.764999999999995453e+02
1.480000000000000000e+03,1.074999999999986358e+02
1.481000000000000000e+03,1.559999999999986358e+02
1.482000000000000000e+03,1.954999999999990905e+02
1.483000000000000000e+03,1.639999999999993179e+02
1.484000000000000000e+03,1.215000000000008953e+02
1.485000000000000000e+03,5.649999999999977263e+01
1.486000000000000000e+03,1.435000000000004547e+02
1.487000000000000000e+03,1.420000000000000000e+02
1.488000000000000000e+03,3.250000000000045475e+01
1.489000000000000000e+03,1.000000000000227374e+00
1.490000000000000000e+03,-1.159999999999995453e+02
1.491000000000000000e+03,-5.499999999999863576e+01
1.492000000000000000e+03,1.714999999999986358e+02
1.493000000000000000e+03,2.489999999999984084e+02
1.494000000000000000e+03,1.475000000000004547e+02
1.495000000000000000e+03,7.750000000000000000e+01
1.496000000000000000e+03,-1.849999999999977263e+01
1.497000000000000000e+03,1.270000000000006963e+02
1.498000000000000000e+03,2.534999999999993463e+02
1.499000000000000000e+03,1.495000000000013642e+02
1.500000000000000000e+03,8.349999999999840838e+01
1.501000000000000000e+03,7.999999999999886313e+01
1.502000000000000000e+03,9.299999999999977263e+01
1.503000000000000000e+03,6.650000000000159162e+01
1.504000000000000000e+03,3.500000000000159162e+01
1.505000000000000000e+03,1.449999999999988631e+02
1.506000000000000000e+03,3.900000000000068212e+01
1.507000000000000000e+03,-2.499999999999886313e+01
1.508000000000000000e+03,4.899999999999909051e+01
1.509000000000000000e+03,1.039999999999995453e+02
1.510000000000000000e+03,7.200000000000159162e+01
1.511000000000000000e+03,5.000000000000909495e+00
1.512000000000000000e+03,1.189999999999997726e+02
1.513000000000000000e+03,1.365000000000004547e+02
1.514000000000000000e+03,1.535000000000013642e+02
1.515000000000000000e+03,-1.999999999998862910e+00
1.516000000000000000e+03,6.800000000000136424e+01
1.517000000000000000e+03,2.850000000000159162e+01
1.518000000000000000e+03,-9.499999999999317879e+00
1.519000000000000000e+03,-5.950000000000113687e+01
1.520000000000000000e+03,-1.445000000000009095e+02
1.521000000000000000e+03,-9.700000000000090949e+01
1.522000000000000000e+03,6.350000000000158451e+01
1.523000000000000000e+03,-1.899999999999840838e+01
1.524000000000000000e+03,-1.150000000000006821e+02
1.525000000000000000e+03,-5.949999999999977263e+01
1.526000000000000000e+03,1.400000000000022737e+01
1.527000000000000000e+03,-2.749999999999954525e+01
1.528000000000000000e+03,-8.550000000000159162e+01
1.529000000000000000e+03,2.750000000000136424e+01
1.530000000000000000e+03,4.400000000000113687e+01
1.531000000000000000e+03,4.250000000000136424e+01
1.532000000000000000e+03,3.600000000000136424e+01
1.533000000000000000e+03,-3.900000000000045475e+01
1.534000000000000000e+03,1.000000000000159162e+01
1.535000000000000000e+03,6.600000000000136424e+01
1.536000000000000000e+03,8.000000000001364242e+00
1.537000000000000000e+03,1.054999999999990905e+02
1.538000000000000000e+03,2.880000000000002274e+02
1.539000000000000000e+03,4.549999999999886313e+01
1.540000000000000000e+03,4.949999999999977263e+01
1.541000000000000000e+03,2.300000000000090949e+01
1.542000000000000000e+03,-3.299999999999954525e+01
1.543000000000000000e+03,-1.100000000000000000e+01
1.544000000000000000e+03,1.050000000000022737e+01
1.545000000000000000e+03,1.085000000000004547e+02
1.546000000000000000e+03,1.520000000000002274e+02
1.547000000000000000e+03,3.450000000000090949e+01
1.548000000000000000e+03,1.274999999999984084e+02
1.549000000000000000e+03,2.200000000000000000e+02
1.550000000000000000e+03,1.045000000000006821e+02
1.551000000000000000e+03,-4.150000000000159162e+01
1.552000000000000000e+03,-5.500000000000000000e+00
1.553000000000000000e+03,1.314999999999988631e+02
1.554000000000000000e+03,9.899999999999840838e+01
1.555000000000000000e+03,7.650000000000159162e+01
1.556000000000000000e+03,1.314999999999997726e+02
1.557000000000000000e+03,7.699999999999931788e+01
1.558000000000000000e+03,-7.750000000000090949e+01
1.559000000000000000e+03,4.099999999999886313e+01
1.560000000000000000e+03,2.619999999999995453e+02
1.561000000000000000e+03,1.444999999999990905e+02
1.562000000000000000e+03,1.849999999999931788e+01
1.563000000000000000e+03,7.700000000000159162e+01
1.564000000000000000e+03,-4.249999999999863576e+01
1.565000000000000000e+03,6.550000000000113687e+01
1.566000000000000000e+03,1.000000000000013642e+02
1.567000000000000000e+03,5.800000000000090949e+01
1.568000000000000000e+03,1.045000000000006821e+02
1.569000000000000000e+03,7.099999999999977263e+01
1.570000000000000000e+03,-2.150000000000022737e+01
1.571000000000000000e+03,2.499999999999886313e+01
1.572000000000000000e+03,2.189999999999988631e+02
1.573000000000000000e+03,1.774999999999997726e+02
1.574000000000000000e+03,1.045000000000000000e+02
1.575000000000000000e+03,8.550000000000000000e+01
1.576000000000000000e+03,-3.899999999999886313e+01
1.577000000000000000e+03,-8.349999999999840838e+01
1.578000000000000000e+03,8.349999999999977263e+01
1.579000000000000000e+03,1.359999999999993179e+02
1.580000000000000000e+03,5.200000000000000000e+01
1.581000000000000000e+03,-1.599999999999886313e+01
1.582000000000000000e+03,1.524999999999990905e+02
1.583000000000000000e+03,3.389999999999990905e+02
1.584000000000000000e+03,7.684999999999986358e+02
1.585000000000000000e+03,1.794500000000000455e+03
1.586000000000000000e+03,3.046000000000001364e+03
1.587000000000000000e+03,4.983999999999999091e+03
1.588000000000000000e+03,7.204999999999996362e+03
1.589000000000000000e+03,9.346500000000003638e+03
1.590000000000000000e+03,1.167449999999999818e+04
1.591000000000000000e+03,1.350949999999999818e+04
1.592000000000000000e+03,1.512100000000000364e+04
1.593000000000000000e+03,1.529700000000000728e+04
1.594000000000000000e+03,1.491200000000000546e+04
1.595000000000000000e+03,1.354249999999999454e+04
1.596000000000000000e+03,1.186550000000000182e+04
1.597000000000000000e+03,9.372000000000000000e+03
1.598000000000000000e+03,6.991000000000000909e+03
1.599000000000000000e+03,4.372000000000000000e+03
1.600000000000000000e+03,2.389000000000000909e+03
1.601000000000000000e+03,1.154499999999999091e+03
1.602000000000000000e+03,4.124999999999993179e+02
1.603000000000000000e+03,7.650000000000159162e+01
1.604000000000000000e+03,4.150000000000113687e+01
1.605000000000000000e+03,5.600000000000159162e+01
1.606000000000000000e+03,2.350000000000068212e+01
1.607000000000000000e+03,6.199999999999953815e+01
1.608000000000000000e+03,1.005000000000004547e+02
1.609000000000000000e+03,3.050000000000022382e+01
1.610000000000000000e+03,5.849999999999840838e+01
1.611000000000000000e+03,1.209999999999990905e+02
1.612000000000000000e+03,8.350000000000090949e+01
1.613000000000000000e+03,-1.099999999999886313e+01
1.614000000000000000e+03,6.449999999999863576e+01
1.615000000000000000e+03,2.164999999999995453e+02
1.616000000000000000e+03,2.895000000000000000e+02
1.617000000000000000e+03,5.795000000000009095e+02
1.618000000000000000e+03,1.059499999999999318e+03
1.619000000000000000e+03,1.564999999999998636e+03
1.620000000000000000e+03,2.370499999999999091e+03
1.621000000000000000e+03,3.766999999999999091e+03
1.622000000000000000e+03,5.419500000000000909e+03
1.623000000000000000e+03,7.253999999999998181e+03
1.624000000000000000e+03,9.066500000000001819e+03
1.625000000000000000e+03,1.097350000000000364e+04
1.626000000000000000e+03,1.300350000000000364e+04
1.627000000000000000e+03,1.471500000000000000e+04
1.628000000000000000e+03,1.611500000000000546e+04
1.629000000000000000e+03,1.653050000000000364e+04
1.630000000000000000e+03,1.662050000000000000e+04
1.631000000000000000e+03,1.608650000000000000e+04
1.632000000000000000e+03,1.499750000000000546e+04
1.633000000000000000e+03,1.307150000000000546e+04
1.634000000000000000e+03,1.084449999999999818e+04
1.635000000000000000e+03,8.571499999999998181e+03
1.636000000000000000e+03,6.492500000000003638e+03
1.637000000000000000e+03,4.811499999999997272e+03
1.638000000000000000e+03,3.242000000000000455e+03
1.639000000000000000e+03,1.948999999999998408e+03
1.640000000000000000e+03,9.939999999999990905e+02
1.641000000000000000e+03,3.329999999999997726e+02
1.642000000000000000e+03,8.349999999999886313e+01
1.643000000000000000e+03,4.350000000000022737e+01
1.644000000000000000e+03,2.750000000000113687e+01
1.645000000000000000e+03,-4.600000000000022737e+01
1.646000000000000000e+03,-3.500000000001136868e+00
1.647000000000000000e+03,-8.499999999998863132e+00
1.648000000000000000e+03,6.999999999998863132e+00
1.649000000000000000e+03,8.999999999999090505e+00
1.650000000000000000e+03,3.599999999999977263e+01
1.651000000000000000e+03,1.784999999999990905e+02
1.652000000000000000e+03,1.845000000000015916e+02
1.653000000000000000e+03,1.544999999999990905e+02
1.654000000000000000e+03,1.395000000000011369e+02
1.655000000000000000e+03,1.620000000000015916e+02
1.656000000000000000e+03,1.850000000000006821e+02
1.657000000000000000e+03,1.335000000000004547e+02
1.658000000000000000e+03,8.350000000000136424e+01
1.659000000000000000e+03,8.999999999999545253e+00
1.660000000000000000e+03,9.850000000000159162e+01
1.661000000000000000e+03,1.424999999999997726e+02
1.662000000000000000e+03,9.950000000000068212e+01
1.663000000000000000e+03,9.799999999999909051e+01
1.664000000000000000e+03,1.290000000000002274e+02
1.665000000000000000e+03,1.999999999999995453e+02
1.666000000000000000e+03,2.240000000000006821e+02
1.667000000000000000e+03,1.965000000000004547e+02
1.668000000000000000e+03,8.099999999999931788e+01
1.669000000000000000e+03,3.145000000000011369e+02
1.670000000000000000e+03,2.955000000000000000e+02
1.671000000000000000e+03,2.859999999999988631e+02
1.672000000000000000e+03,4.100000000000004547e+02
1.673000000000000000e+03,7.195000000000006821e+02
1.674000000000000000e+03,1.059499999999998636e+03
1.675000000000000000e+03,1.591500000000001137e+03
1.676000000000000000e+03,2.376499999999997272e+03
1.677000000000000000e+03,3.299000000000000000e+03
1.678000000000000000e+03,4.434999999999999091e+03
1.679000000000000000e+03,6.019500000000000909e+03
1.680000000000000000e+03,7.866999999999999091e+03
1.681000000000000000e+03,9.676499999999996362e+03
1.682000000000000000e+03,1.167399999999999636e+04
1.683000000000000000e+03,1.389400000000000000e+04
1.684000000000000000e+03,1.646550000000000364e+04
1.685000000000000000e+03,1.875099999999999636e+04
1.686000000000000000e+03,2.085250000000000364e+04
1.687000000000000000e+03,2.201150000000001091e+04
1.688000000000000000e+03,2.274050000000000000e+04
1.689000000000000000e+03,2.319650000000001091e+04
1.690000000000000000e+03,2.297099999999998909e+04
1.691000000000000000e+03,2.149450000000000364e+04
1.692000000000000000e+03,1.956149999999999636e+04
1.693000000000000000e+03,1.704550000000000364e+04
1.694000000000000000e+03,1.433199999999999818e+04
1.695000000000000000e+03,1.148149999999999818e+04
1.696000000000000000e+03,8.432999999999996362e+03
1.697000000000000000e+03,5.745000000000002728e+03
1.698000000000000000e+03,3.261999999999999545e+03
1.699000000000000000e+03,1.406999999999999318e+03
1.700000000000000000e+03,4.679999999999988631e+02
1.701000000000000000e+03,2.380000000000006821e+02
1.702000000000000000e+03,8.600000000000136424e+01
1.703000000000000000e+03,-5.649999999999909051e+01
1.704000000000000000e+03,1.050000000000015916e+02
1.705000000000000000e+03,1.845000000000004547e+02
1.706000000000000000e+03,1.294999999999993179e+02
1.707000000000000000e+03,-6.049999999999841549e+01
1.708000000000000000e+03,-1.555000000000002274e+02
1.709000000000000000e+03,-9.549999999999886313e+01
1.710000000000000000e+03,1.200000000000113687e+01
1.711000000000000000e+03,-3.699999999999886313e+01
1.712000000000000000e+03,-4.949999999999840838e+01
1.713000000000000000e+03,9.899999999999931788e+01
1.714000000000000000e+03,1.355000000000002274e+02
1.715000000000000000e+03,5.900000000000045475e+01
1.716000000000000000e+03,1.789999999999997726e+02
1.717000000000000000e+03,1.684999999999993179e+02
1.718000000000000000e+03,2.135000000000000000e+02
1.719000000000000000e+03,9.250000000000136424e+01
1.720000000000000000e+03,-9.499999999999545253e+00
1.721000000000000000e+03,6.499999999999772626e+00
1.722000000000000000e+03,7.749999999999954525e+01
1.723000000000000000e+03,3.900000000000045475e+01
1.724000000000000000e+03,8.399999999999954525e+01
1.725000000000000000e+03,1.049999999999993179e+02
1.726000000000000000e+03,1.439999999999997726e+02
1.727000000000000000e+03,1.539999999999988631e+02
1.728000000000000000e+03,1.609999999999993179e+02
1.729000000000000000e+03,1.264999999999993179e+02
1.730000000000000000e+03,2.350000000000013642e+02
1.731000000000000000e+03,2.704999999999990905e+02
1.732000000000000000e+03,1.109999999999995453e+02
1.733000000000000000e+03,2.050000000000113687e+01
1.734000000000000000e+03,4.350000000000113687e+01
1.735000000000000000e+03,1.220000000000011369e+02
1.736000000000000000e+03,-1.349999999999909051e+01
1.737000000000000000e+03,1.650000000000136424e+01
1.738000000000000000e+03,5.999999999999840838e+01
1.739000000000000000e+03,-2.500000000000000000e+00
1.740000000000000000e+03,6.749999999999977263e+01
1.741000000000000000e+03,1.640000000000011369e+02
